nom_chaine,video_ID,video_titre,date_publi,delta_jour,duree_live,total_don,nbr_don,mean_don,mean_don_heure,nbr_view,nbr_like,nbr_com_live
Seinhor9,dU_fBe9rUQc,OBJECTIF DRACAUFEU DANS CETTE MEGA OUVERTURE POKEMON..,2021-05-22,307,6019.0,45.32,18,2.52,27.11,214583,14693,217
Seinhor9,o4UaZI6KWrc,J'APPREND LES BASES A DOCJAZY SUR Brawl Stars !,2019-01-20,1160,7172.0,67.22,15,4.48,33.74,86572,4995,60
Seinhor9,hb26_l47u8c,1H POUR GAGNER LE SKIN SECRET DE ROSA.. (brawl stars),2020-11-01,509,2920.0,0,0,0,0.0,48833,5528,113
Seinhor9,tWud0WcObvI,VOUS DORMEZ ? PACK OPENING DU NOUVEAU BRAWLER EDGAR.. (brawl stars),2020-12-22,458,4934.0,8.99,6,1.5,6.56,95127,11627,137
Seinhor9,odNkv0x9B04,JE DOIS ETRE IMPOSTEUR AVEC LE VOCAL DE PROXIMITE sur AMONG US... (c'est une dinguerie),2020-12-29,451,7383.0,29.87,15,1.99,14.56,326028,15595,171
Seinhor9,2I8qEqln3Bw,JE VAIS T*ER TOUS LES CROUTONS sur AMONG US. (Feat Team Crouton),2021-02-08,410,7363.0,2.69,3,0.9,1.32,127192,6796,83
Seinhor9,sEKFW1wJ8R0,je VAIS FAIRE TOP 1 GRACE A CE SKIN sur FALL GUYS..,2020-08-25,577,5455.0,8.99,5,1.8,5.93,52034,5170,62
Seinhor9,8sKrAMthfaM,QUI SERA LE MEILLEUR IMPOSTEUR sur AMONG US ???  (Feat Team Crouton),2020-11-29,481,10400.0,12.5,2,6.25,4.33,365946,27189,204
Seinhor9,AWr9ZwWlNNg,SOIREE HAMONG HABIBI US avec LES CROUTONS..,2020-12-21,459,6441.0,0,0,0,0.0,197938,10668,134
Seinhor9,Had11p8EuVw,JE DOIS ÊTRE IMPOSTEUR POUR T*ER LES CROUTONS.. (among us),2020-11-16,494,12835.0,24.98,8,3.12,7.01,395303,16446,192
Seinhor9,D2rVrxsKZq8,QUI SERA LE MEILLEUR IMPOSTEUR DE LA TEAM CROUTON ???  (Among Us),2020-12-05,475,6954.0,19.75,5,3.95,10.22,157620,9182,73
Seinhor9,i48tw8OUhWY,C'EST REPARTI POUR DU AMONG US AVEC LA TEAM CROUTON..,2020-11-20,490,8315.0,8.48,5,1.7,3.67,136935,8333,67
Seinhor9,BJSJTh51ErQ,AMONG US avec LES CROUTON et AHMED SYLLA..  (Among Us),2020-12-01,479,11783.0,20.98,6,3.5,6.41,499902,19461,189
CodFamilya _,QH3YIchLiak,LA FUSÉE A  DÉCOLLE EN DIRECT SUR FORTNITE BATTLE ROYALE ! INCROYABLE,2018-06-30,1364,2978.0,0,0,0,0.0,47785,2387,55
CodFamilya _,sp9BStOLfr4,LE MEILLEUR JOUEUR PS4 GROS TOURNOI SUR FORTNITE BATTLE ROYALE !,2018-04-18,1437,7935.0,3.28,2,1.64,1.49,80450,4049,69
CodFamilya _,XCMTcOnLR3s,DOUBLE XP AVEC LA NOUVELLE ARME SUR FORTNITE BATTLE ROYALE !,2018-04-20,1435,8084.0,31.84,9,3.54,14.18,76992,4358,33
CodFamilya _,tMmuY90GFso,OMG GROS ÉVÉNEMENT AVEC LE CUBE A 14H00 SUR FORTNITE BATTLE ROYALE !,2018-10-28,1244,7434.0,27.0,2,13.5,13.08,38283,1860,12
CodFamilya _,lPLdqgLSDiQ,ON RATE LE CONFINEMENT À CAUSE D’HALLOWEEN 🤬😱 !,2020-10-31,510,1998.0,1.7,2,0.85,3.06,159805,11515,428
CodFamilya _,g4wTQSaphwQ,TOP1 CE PETIT EST LE FUTUR NINJA SUR FORTNITE BATTLE ROYALE !,2018-03-25,1461,8291.0,60.29,19,3.17,26.18,98866,6757,36
CodFamilya _,PZb47Ad5Aek,OMG ON TEST LE NOUVEAU MISSILE GUIDÉ  SUR FORTNITE BATTLE ROYALE !,2018-07-31,1333,7218.0,71.97,6,11.99,35.9,51956,2431,24
CodFamilya _,BVeZXMcSCk8,LE CUBE VA DÉTRUIRE TILTED TOWERS !? GROS ÉVÉNEMENT AVEC LE CUBE  SUR FORTNITE BATTLE ROYALE !,2018-09-19,1283,8027.0,15.27,4,3.82,6.85,42651,1841,16
CodFamilya _,By_hIX-j8KE,NOUVELLE ARME ET NOUVEAU MODE DE JEUX SUR FORTNITE BATTLE ROYALE AVEC MINI GOTAGA,2018-06-27,1367,7412.0,12.58,5,2.52,6.11,39446,1909,18
CodFamilya _,Q4SM4HQD23s,GROSSE BAGARRE SUR FORTNITE BATTLE ROYALE !,2018-05-09,1416,8609.0,115.98,3,38.66,48.5,52614,2828,17
CodFamilya _,u12xil1skOA,OMG NOUVELLE ARME QUADRILANCEUR  SUR FORTNITE BATTLE ROYALE,2018-10-10,1262,7897.0,0,0,0,0.0,49687,2255,15
CodFamilya _,OQd64MEIy2I,JE LE RÉVEIL POUR FAIRE 300 TOP 1 SUR FORTNITE BATTLE ROYALE !,2018-04-23,1432,10341.0,38.56,7,5.51,13.42,74302,3788,14
CodFamilya _,8aIUFB_MT6Q,ON FLINGUE LE MODE TERRAIN DE JEUX SUR FORTNITE BATTLE ROYALE !,2018-07-08,1356,8023.0,9.16,4,2.29,4.11,45101,2142,40
CodFamilya _,EvkCSmeQTNM,LE GAGNANT MANGE MCDO SUR FORTNITE BATTLE ROYALE !,2018-04-22,1433,7521.0,6.94,4,1.74,3.32,61761,3208,13
CodFamilya _,dOAcVV-6b7c,NOUVEAU MODE TERRAIN DE JEUX + NOUVELLE ARME DISPONIBLE SUR FORTNITE BATTLE ROYALE !,2018-07-03,1361,7010.0,0,0,0,0.0,49048,1853,18
CodFamilya _,ZoJ0uDu3Xls,LA NOUVELLE BOUTIQUE EST GRATUITE A CAUSE DES BUG FORTNITE ! OMG,2018-04-13,1442,12627.0,137.06,18,7.61,39.08,246630,8421,184
CodFamilya _,JQmc7pB8shs,JE LE PRANK AVEC LA RÉPULSIVE ! IL DEVIENT FOU FORTNITE BATTLE ROYALE,2018-04-07,1448,8400.0,18.29,4,4.57,7.84,159532,7328,72
CodFamilya _,2VClq4D65XY,LE DERNIER QUI SORS DU CERCLE GAGNE L’IPHONE 12 PRO 🥳🥳,2020-10-18,523,2746.0,101.0,4,25.25,132.41,260151,14182,226
CodFamilya _,F0DF82_1iRE,NOUVEAU REBONDISSEUR INCROYABLE SUR FORTNITE BATTLE ROYALE ! LIVE ANNIVERSAIRE,2018-06-05,1389,7213.0,200.26,30,6.68,99.95,52157,2974,43
CodFamilya _,Vr4mMpO34Go,J'AI TROUVÉ LA NOUVELLE ARME FAMAS SUR FORTNITE BATTLE ROYALE !,2018-05-16,1409,10051.0,41.27,15,2.75,14.78,140130,8121,81
HugoDécrypte - Actus du jour,88VFWA-ZyNI,LAMA FÂCHÉ ? DROITS DE L'HOMME EN DANGER ?  Le Gros Live feat. Sylvqin et Amnesty International,2019-07-03,996,9193.0,39.29,6,6.55,15.39,59554,1760,89
HugoDécrypte - Actus du jour,Xjjy-TxnTfQ,LE LIVE DONT VOUS ÊTES LE HÉROS - Invités : Simon Puech et Valérie Pécresse,2019-06-26,1003,10425.0,0,0,0,0.0,27111,873,57
HugoDécrypte - Actus du jour,LCBbQ3YrqHw,LA LIBERTÉ DE LA PRESSE EN DANGER EN FRANCE ? ft. Captain Popcorn et Reporters sans Frontières,2019-06-19,1010,8271.0,0,0,0,0.0,27084,1016,44
HugoDécrypte - Actus du jour,r2b0Sx_cIAw,Le live dont vous êtes le héros - Invités : Parti Animaliste et Toopet - Le Gros Live,2019-05-29,1031,8726.0,10.0,1,10.0,4.13,28727,1198,113
HugoDécrypte - Actus du jour,HqsTMrBpFGk,LE LIVE DONT VOUS ETES LE HÉROS - Invités : Le Tatou et Nathalie Loiseau,2019-05-22,1038,9144.0,11.0,3,3.67,4.33,36692,1275,156
HugoDécrypte - Actus du jour,xPWZy3Vtkpg,"{REPLAY} 10 ministres, des youtubeurs et vous !",2019-02-19,1130,44595.0,4.29,2,2.15,0.35,94616,2333,126
Hervé Cuisine,CWXPQxOjPdw,Recette saumon et nouilles japonaises,2021-10-04,172,1915.0,0,0,0,0.0,14427,898,60
Hervé Cuisine,qUfi94Xyrwo,Recette boules énergie aux dattes et graines,2021-03-03,387,2092.0,0,0,0,0.0,48312,2021,197
Hervé Cuisine,jUQD2n8IAlc,(LIVE) Recette blanquette de la mer pour Noël,2020-12-20,460,2102.0,0,0,0,0.0,24319,1028,118
Hervé Cuisine,zlify4VU2n0,(LIVE) Recette des boulettes thaï crevettes vapeur healthy,2020-12-07,473,2439.0,0,0,0,0.0,23052,948,84
Hervé Cuisine,bvfO_xInduE,Recette riz au lait de coco crémeux + caramel beurre salé,2020-11-29,481,2116.0,0,0,0,0.0,25166,1335,113
Hervé Cuisine,ArOgq5v3gwo,(LIVE) Recette baba au sirop de caramel facile,2020-11-27,483,1734.0,0,0,0,0.0,25755,1368,117
Hervé Cuisine,UTdvRyJZpaM,(LIVE) Recette Risotto champignons facile inratable,2020-11-23,487,2457.0,0,0,0,0.0,37532,1307,147
Hervé Cuisine,_8V8QEnEpmw,(LIVE) Recette des nouilles sautées crevettes à l’ail,2020-11-22,488,1491.0,0,0,0,0.0,65878,2669,207
Hervé Cuisine,vZb-xDxmAxs,(LIVE) Recette PANCAKES salés saumon fumé,2020-11-15,495,2468.0,0,0,0,0.0,32214,1343,71
Hervé Cuisine,7mtfSNB-GwY,(LIVE) Cookies brownie chocolat noisette faciles,2020-11-08,502,2089.0,0,0,0,0.0,55298,3032,284
Hervé Cuisine,hGxEFbxPaT8,Riz au saumon en direct ! Mon repas du soir :),2020-04-21,703,1348.0,0,0,0,0.0,27208,1430,108
Hervé Cuisine,Kst8tl4yCpc,Banana Bread En Direct Avec Hervé cuisine,2020-04-15,709,1814.0,0,0,0,0.0,43321,1218,75
Kemar,aKJEW2-rd9c,"On commente France - Norvège en Direct ft Morgan VS, Teddy et Mehdi",2019-06-12,1017,8333.0,0,0,0,0.0,136030,3132,152
Doctissimo,Sb_NIcecZ0A,LIVE – Troubles du sommeil,2018-06-12,1382,2870.0,0,0,0,0.0,4127,78,7
Doctissimo,eaNR37TDtD8,LIVE – J’ai décidé d’arrêter de fumer,2018-05-31,1394,2742.0,0,0,0,0.0,19722,224,27
Doctissimo,VhoaqL_CFdM,LIVE - Comment décrocher du sucre ?,2018-05-03,1422,2694.0,0,0,0,0.0,6767,139,1
750g,uJ8WAWRRdgI,🔴 LIVE - Nadia vous propose une recette de croustillant de thon et de smoothie bowl - 750g,2021-10-20,156,2013.0,0,0,0,0.0,6614,219,11
750g,7Efwzi3s1lU,🔴 LIVE - Chef Christophe va vous régaler avec un filet de cabillaud et falafels aux lentilles - 750g,2021-10-16,160,1990.0,0,0,0,0.0,6479,213,8
750g,tgSegX12Yzo,🔴 LIVE - Chef Damien part en live avec une recette de riz butternut/lait de coco et wrap au saumon,2021-10-13,163,1086.0,0,0,0,0.0,7608,311,37
750g,UoFL7gIR9_4,🔴 LIVE - Nadia vous concocte 2 recettes pour le dîner,2021-05-20,309,2674.0,0,0,0,0.0,8768,225,13
750g,3G6qJH1puAE,🔴 LIVE - Chef Damien part en live et vous concocte 2 recettes pour le dîner et le petit-déjeuner,2021-05-13,316,1958.0,0,0,0,0.0,7723,283,13
Français Authentique,PtUrCUSJHVo,Je te montre ma bibliothèque,2020-04-29,695,3558.0,0,0,0,0.0,34050,2168,175
Français Authentique,vHWINlreqNc,Des livres à lire pendant le confinement,2020-04-16,708,4334.0,0,0,0,0.0,64878,4465,354
Français Authentique,flE8H8k858Y,Créons ta routine spéciale confinement,2020-04-01,723,3289.0,0,0,0,0.0,50985,2479,295
Français Authentique,yDNGOZ513GA,3 choses à faire d’urgence en cette crise causée par le coronavirus 😷,2020-03-18,737,1984.0,0,0,0,0.0,43965,2525,444
Français Authentique,g-UwFjOgR60,Pourquoi tu ne parles toujours pas français ?,2018-12-29,1182,6303.0,0,0,0,0.0,443409,13268,2682
JuniorTV Life,OfVYKAQsuEA,JE SUIS FOOTBALLEUR ( FIFA 21 LIVE ) #2 - JUNIORTV LIFE,2020-12-17,463,22026.0,24.78,9,2.75,4.05,59762,2789,51
JuniorTV Life,JF5yxMU2PmM,JE DEVIENS FOOTBALLEUR PRO ( FIFA 21 LIVE ) #1 - JUNIORTV LIFE,2020-12-15,465,9435.0,10.16,5,2.03,3.88,57794,2892,82
VINSKY,6MhLntT1pR4,VINSKY FC vs ALL STAR À L'ORANGE VÉLODROME (SAISON 2 - MATCH 6),2019-05-26,1034,6897.0,556.46,53,10.5,290.45,1067213,25567,840
Tonioo25,d16jI2zAGMw,CHAMPIONNAT du MONDE CALL OF DUTY MODERN WAFARE ! (Call of Duty League 2020 FR),2020-07-24,609,3220.0,2.0,1,2.0,2.24,28468,1040,53
BlackBird !,qf7BuFgI_B8,Je DÉCOUVRE avec la YOUTUBEUSE AMOUREUSE les NOUVELLES VOITURES de FORTNITE SAISON 6 !  Live BDD,2021-04-13,346,7480.0,69.72,16,4.36,33.56,538053,36593,1618
BlackBird !,Sjxlw0QM6cc,Je GAGNE un TOURNOI à 100 000€ avec LEN ! C'était simple 😂 (Live Cup Ko-Marvel Fortnite),2020-11-20,490,11230.0,6.87,3,2.29,2.2,272773,14069,278
BlackBird !,R9dKIlkQmg8,Je VOLE ce SKIN SECRET PAS SORTI pour la YOUTUBEUSE AMOUREUSE ! Live BDD,2021-05-28,301,6269.0,45.16,21,2.15,25.93,208144,9509,319
BlackBird !,hphaD1OPw-o,Le NOUVEAU PORTAIL du PREDATOR s'est OUVERT sur FORTNITE ! Le BOSS est ARRIVÉ ? (Live BDD),2021-01-19,430,6584.0,36.46,13,2.8,19.94,188164,10486,205
BlackBird !,0A0eZwiwqjY,🔴Le Retour du DÉFI le PLUS DUR de FORTNITE !,2020-06-27,636,9408.0,58.49,30,1.95,22.38,667119,20796,1209
BlackBird !,AZ6RlAPwGbM,🔴Ce SKIN me rend TROP NUL !!! (Fortnite),2020-06-29,634,8481.0,51.39,28,1.84,21.81,361360,15648,619
BlackBird !,Bj5qNX8e9fU,Un PORTAIL du POINT ZERO s'est OUVERT sur FORTNITE ! Les ZOMBIES ARRIVENT ?? (Live BDD),2020-12-16,464,6439.0,39.38,14,2.81,22.02,289973,15680,219
BlackBird !,Y7OfF5uxYxo,Je DÉCOUVRE le CONCERT d' ARIANA GRANDE ! Maintenant ! Evénement Fortnite Saison 7,2021-08-06,231,8386.0,78.14,15,5.21,33.54,253999,11123,353
BlackBird !,BAP-0u2M6rk,🔴Comment GAGNER le SKIN Apple GRATUITEMENT ! (Event Cup #FreeFortnite),2020-08-23,579,18375.0,19.05,9,2.12,3.73,531797,26272,554
BlackBird !,RRqdDqcm-98,🔴 Je DÉCOUVRE le CHAPITRE 3 avec SPIDER MAN et la NOUVELLE MAP de FORTNITE !,2021-12-05,110,8254.0,315.53,38,8.3,137.62,264254,11316,361
BlackBird !,95-H0af5yS8,🔴ATLANTIS arrive ENFIN sur FORTNITE ! (Event Atlantis Aquaman),2020-08-01,601,8891.0,45.68,15,3.05,18.5,481824,23844,740
BlackBird !,_Xm1bsYo2jY,J'ai RECU le skin ARIANA GRANDE en AVANCE ! CADEAU de FORTNITE ! Saison 7,2021-08-04,233,8268.0,25.49,10,2.55,11.1,183651,9106,488
BlackBird !,5aAvgthMNoE,Je MONTRE à la YOUTUBEUSE AMOUREUSE mon SKIN SECRET PAS SORTI ! Fortnite Live BDD,2021-04-29,330,8068.0,73.34,21,3.49,32.72,360129,22416,506
BlackBird !,_1gVvjD8sTs,LIVE spécial 1 MILLION d'abonnés ! MERCI ! (Live BDD),2020-09-30,541,6526.0,169.86,21,8.09,93.7,308071,30263,805
BlackBird !,bkTSq0A43_Y,Fortnite M'ENVOIE un CADEAU super RARE !! Je l'OUVRE maintenant ! (Live BDD),2020-10-24,517,4040.0,13.09,7,1.87,11.66,434820,16758,687
BlackBird !,2k7q72JU1OQ,🔴 L'ÉVÈNEMENT *LA FIN* du CHAPITRE 2 MAINTENANT ! Début du CHAPITRE 3 !,2021-12-04,111,6165.0,59.61,16,3.73,34.81,198560,9927,543
BlackBird !,UmLrEPGf614,🔴AQUAMAN arrive sur FORTNITE ! Je le DÉBLOQUE pour TOP1 ! (Event BOSS Aquaman),2020-07-16,617,5688.0,21.06,10,2.11,13.33,483510,22438,720
BlackBird !,m8JALk_0SKg,🔴 Les GANTS MYTHIC de SPIDERMAN sont ARRIVÉS ! Je les UTILISE MAINTENANT ! Fortnite Chapitre 3,2021-12-11,104,6244.0,9.98,2,4.99,5.75,303890,10463,866
BlackBird !,pU6ZaCd_SaM,L'EVENEMENT des CUBES COMMENCE ! Le CUBE en OR VOLE au MILIEU de la MAP ! Fortnite Saison 8,2021-10-13,163,8851.0,40.9,14,2.92,16.64,253663,12402,794
BlackBird !,zMs4Izpw7fo,"Je DÉCOUVRE la SAISON 6 ! Nouvelle MAP, SKINS et PASS ! Maintenant ! (Live BDD)",2021-03-16,374,6668.0,7.29,2,3.65,3.94,164829,7496,146
Newtiteuf,cBTnOUaE85c,🔴JE TENTE LES DUELS RANKED 😭 - Yu-Gi-Oh! Duel Links,2019-03-10,1111,6754.0,24.18,3,8.06,12.89,20310,552,31
Newtiteuf,BIP98bSl9nM,LIVE - FORTNITE NOUVEAU MODE - THANOS GANT INFINI !! (18H-20H),2018-05-08,1417,7268.0,79.35,19,4.18,39.3,94239,5039,167
Newtiteuf,BCDhROkg9qA,LIVE - TEST DE MON DECK MENTALI GX (18H-20H) - Pokémon TCG Online,2018-03-19,1467,7093.0,35.98,7,5.14,18.26,220398,3684,166
Newtiteuf,nKfqWu8YH-0,🔴LIVE | SUPER MARIO GALAXY 2 - Mario retourne en orbite !,2018-08-14,1319,6422.0,37.77,8,4.72,21.17,46361,1535,81
Newtiteuf,MTt1rLcYhBQ,🔴Petits duels CONTRE VOUS ! - Yu-Gi-Oh! Duel Links,2019-02-10,1139,7156.0,0,0,0,0.0,24478,739,38
Newtiteuf,m1n8lQQ81ng,🔴EN ROUTE POUR LA DUEL ACADEMY ! - Yu-Gi-Oh! Duel Links,2019-02-17,1132,6447.0,28.65,9,3.18,16.0,22301,567,25
Newtiteuf,VLgwj0Q9hWE,PokéPark 2 - Ep.3 - PIKACHU S'ENVOLE - LET'S PLAY LIVE !,2018-07-26,1338,6638.0,133.81,13,10.29,72.57,63658,2323,119
Newtiteuf,hTkaGdEcGG0,🔴LIVE PSYKOKWAK✅ / ABO✅ SHINY HUNTING {23/150 SHINY} POKEMON LET'S GO - Chasse en Live,2019-01-23,1157,7678.0,98.95,19,5.21,46.39,58154,1651,91
Newtiteuf,91X0qm0tmyE,"LIVE - FORTNITE, JE VAIS TENTER LE BLITZ (19H-21H)",2018-03-20,1466,7774.0,20.27,5,4.05,9.39,50087,1816,72
Jericho®,LUBIxxbix8w,LIVE : Suivi de la chute du fusée chinoise incontrôlable,2021-05-09,320,42321.0,123.06,32,3.85,10.47,166077,2375,62
Jericho®,5rDvOdfMaU0,LIVE : Suivi de la chute du fusée chinoise incontrôlable,2021-05-09,320,25495.0,279.11,36,7.75,39.41,104142,1824,141
Studio Danielle,pPWcorCvo1g,Danielle en live avec ses potes,2021-01-08,441,7256.0,0,0,0,0.0,378274,13239,211
H5 Motivation,H_qxK5r8_oA,"Si Ce Monde T'emmerde, Regarde Ça [Live] | H5 Motivation",2022-01-06,78,3544.0,0,0,0,0.0,77001,3643,213
H5 Motivation,z41sttfXbOo,Les 3 Règles Pour Réussir Ta Vie [Coaching] | H5 Motivation,2021-12-15,100,4668.0,0,0,0,0.0,64124,2937,152
H5 Motivation,Ph9qroDcGKQ,Pourquoi Je Suis Détesté ! [Live] | H5 Motivation,2021-11-03,142,5591.0,0,0,0,0.0,78124,3485,303
H5 Motivation,VHWXkAfdGf4,Ce Secret Que Je Cache [Sunday Live]  | H5 Motivation,2021-08-15,222,3835.0,4.9,1,4.9,4.6,45258,2347,134
H5 Motivation,pkM-hNUYNFU,Cette Astuce Changera Ta Vie [Sunday Live] | H5 Motivation,2021-08-01,236,8127.0,0,0,0,0.0,60348,1977,93
H5 Motivation,1ixpVB5JGfI,Pourquoi as-tu Peur d'échouer [Sunday Live] | H5 Motivation,2021-07-25,243,6619.0,0,0,0,0.0,104821,3533,173
H5 Motivation,EuzDKorgfNI,Comment Se Relever d'un Échec [Live] | H5 Motivation,2021-05-18,311,7317.0,5.0,1,5.0,2.46,123721,3308,179
H5 Motivation,mbDaCOHgk-o,Le Meilleur Moyen De Tout Gâcher [Live] | H5 Motivation,2021-05-09,320,3916.0,2.0,1,2.0,1.84,39649,2079,138
H5 Motivation,BVppq1zYtCg,"Si T'as Zéro Motivation, Regarde Ça [Live]| H5 Motivation",2021-03-07,383,3218.0,0,0,0,0.0,56573,2460,121
H5 Motivation,sWkga6LNyV8,Besoin d'un Boost de Motivation ? [Live] | H5 Motivation,2021-02-08,410,5257.0,0,0,0,0.0,44009,1560,85
H5 Motivation,hqo6gXv5-Z0,Réussir Ta Vie en 2021 [Coaching] | H5 Motivation,2021-01-09,440,3960.0,2.0,1,2.0,1.82,77342,2995,191
H5 Motivation,bbjjVuBk_m0,Besoin de Motivation? Je te Coache [Live] | H5 Motivation,2020-11-28,482,7245.0,0,0,0,0.0,172313,3970,224
H5 Motivation,bOlTBFm8twU,Je Coache Mes Abonnés En Direct [Live] | H5 Motivation,2020-11-14,496,4290.0,10.0,1,10.0,8.39,47674,2564,228
H5 Motivation,X2JEfdKxpQs,Je Dévoile La Vérité sur H5 Motivation -- LIVE Exclusif,2020-07-29,604,4768.0,40.0,4,10.0,30.2,133130,5205,569
Deujna,60bqy0no5kE,C'est par où le top 1 ? (pas par ici mdr) - FORTNITE,2018-03-14,1472,7257.0,0,0,0,0.0,3776,280,11
Deujna,c8lMq1ZvAIA,UN BON DUO ? - Fortnite,2018-03-28,1458,6718.0,12.0,6,2.0,6.43,4843,288,6
Deujna,swEWejUMIsM,La sortie est par là ! - DeadByDaylight,2018-03-13,1473,6200.0,10.0,1,10.0,5.81,3219,273,11
Deujna,4mqjn8cxZ-E,ON TEST LES CADDIES SUR FORTNITE ?,2018-05-30,1395,5759.0,52.0,2,26.0,32.51,16445,1054,28
Deujna,WJLtrrUNxVw,Suis-je une bonne menteuse ? - DECEIT,2018-04-29,1426,4393.0,0,0,0,0.0,4283,320,16
Bapt&Gael,1UXqx9TNrhM,"REPLAY - YOUTOPIA | Le live 100% GREEN avec Doigby, Léa Camilleri , Henry Tran, Swann Périssé...",2021-11-06,139,51112.0,0,0,0,0.0,37594,888,62
Bapt&Gael,4lHNEqg7ad0,FAQ - Bapt&Gael,2019-09-25,912,2981.0,0,0,0,0.0,121086,6329,209
Brut,p_Myjf9cPtk,Brut.club : Dame Civile en DJ set,2021-03-15,375,3691.0,0,0,0,0.0,5987,202,30
Brut,lz5W_jSVc8M,Brut.club : Louisahhh en DJ set,2021-03-20,370,3627.0,0,0,0,0.0,9103,236,21
Brut,4D6KSUtUfmw,Brut.club : Molly en DJ Set,2021-04-02,357,3782.0,0,0,0,0.0,10227,219,17
Brut,k62f0CMheyQ,Élections américaines 2020 : suivez les résultats en direct,2020-11-04,506,17615.0,0,0,0,0.0,172034,2703,350
Brut,H6CvIox_ASc,Brut.club : Maxye en DJ Set à L'international à Paris,2021-04-13,346,3569.0,0,0,0,0.0,8494,198,29
Brut,Zhv9x0DkMsw,Brut.club : Breakbot et Irfane en DJ set,2021-02-07,411,3769.0,0,0,0,0.0,22079,602,22
Brut,FWgvw7q0zz8,Brut.club : Roni avec Rinse France en DJ set,2021-04-07,352,3465.0,0,0,0,0.0,9615,182,15
Brut,PZ9GXLaW-Qo,Brut.club : Cheetah en DJ set (avec Rinse France),2021-02-24,394,3613.0,0,0,0,0.0,8039,249,22
Brut,sxoCWGdXPko,Brut.club : Paloma Colombe en DJ set au Sacré à Paris,2021-03-14,376,4036.0,0,0,0,0.0,15443,191,11
Brut,tBQIjFIscWM,Brut.club : Poté en DJ set (avec Nadsat),2021-03-25,365,3874.0,0,0,0,0.0,5335,131,6
Brut,qX4TBdRHqro,Brut.club : Sylvere en DJ set (avec Rinse France),2021-03-03,387,3597.0,0,0,0,0.0,8696,164,9
Brut,Us6vbGkP6mU,Brut.club : MRD en DJ set (avec Nadsat),2021-03-06,384,3646.0,0,0,0,0.0,12949,361,46
Brut,yl7uQ9oCJTQ,Brut.club : Amor Satyr en DJ set avec Rinse France,2021-02-16,402,3130.0,0,0,0,0.0,9873,212,10
Brut,4VaVvoUuEQo,Brut.club : Von Bikräv en DJ set avec Nadsat,2021-02-11,407,3985.0,0,0,0,0.0,11956,353,35
Farod,zQP5g2L3-IQ,DELTARUNE - Chapitre 1 (🇫🇷),2018-12-02,1209,17079.0,568.16,108,5.26,119.76,508705,18986,1515
Farod,qB2scIvgnJg,🔴 [REDIFF] LIVE RÉACTION SMASH BROS DIRECT,2018-11-02,1239,3162.0,56.29,17,3.31,64.09,178990,7652,738
Shadobass,b5_qUyQ-HIE,Mon PETIT FRÈRE m'offre MON PREMIER TOP 1 sur FORTNITE !,2020-10-09,532,7493.0,218.33,26,8.4,104.9,185181,12333,132
Shadobass,BmUCUmc7G0k,LA SAISON 5 EST ENFIN DISPONIBLE SUR FORTNITE BATTLE ROYALE !!!,2018-07-12,1352,22739.0,120.73,31,3.89,19.11,101867,7265,38
Shadobass,FQSIE-CcSZI,La FIN du TROU NOIR avec FORTNITE Chapitre 2 ? (Saison 11),2019-10-14,893,15941.0,1293.75,284,4.56,292.17,1015559,53479,82
Shadobass,chcH19FBZOg,LE CUBE A ENFIN BOUGÉ AVEC UN NOUVEAU SIGNE ! DESTRUCTION DE TILTED SUR FORTNITE ?,2018-08-30,1303,18738.0,495.65,38,13.04,95.23,134363,8246,42
Shadobass,9ewBbV6b9yM,LE VOLCAN N'ARRIVERA JAMAIS A LOOT LAKE SUR FORNITE BATTLE ROYALE !,2018-09-22,1280,12097.0,239.9,59,4.07,71.39,145219,9778,43
Shadobass,PtvJg9C5vXM,ON TESTE LE NOUVEAU MODE TERRAIN DE JEU + NEW ARME SUR FORTNITE BATTLE ROYALE !!! +110 WINS,2018-06-27,1367,23100.0,67.27,21,3.2,10.48,199551,8261,135
Shadobass,AOCXCug3-iI,LE CUBE S'APPROCHE DE SA DESTINATION AVEC MON SKIN *GALAXY* SUR FORTNITE BATTLE ROYALE !!!,2018-08-31,1302,8417.0,231.81,78,2.97,99.15,123071,8816,95
Shadobass,tH9TIvM1AU0,ON TEST FORTNITE ANDROID ENFIN SORTI ET DISPONIBLE !,2018-08-09,1324,7957.0,42.3,18,2.35,19.14,78988,3211,395
Shadobass,YGVUf64ET8M,LE CUBE A BOUGE AVEC MON SKIN *GALAXY* SUR FORTNITE BATTLE ROYALE !!!,2018-09-02,1300,12790.0,405.42,60,6.76,114.11,144388,8890,64
Shadobass,kaK5AmV6ozg,DÉCOUVERTE DES NOUVEAUX MODES DE JEUX SECRETS FORTNITE - BLITZ ! (Fortnite Battle royal)),2018-03-19,1467,9264.0,0,0,0,0.0,7050,283,11
Shadobass,CDe_5TwCUOs,DÉCOLLAGE DE LA FUSÉE FORTNITE ET DÉTRUIT TOUTE LA MAP DE FORTNITE BATTLE ROYALE ?!,2018-06-30,1364,7753.0,16.29,7,2.33,7.56,52063,2691,52
Shadobass,FjdeDcohn-Q,Le TOURNOIS des YOUTUBEURS et Des MEILLEURS joueurs français sur FORTNITE ! Qui sera le meilleur ?,2019-02-17,1132,32319.0,13.55,7,1.94,1.51,142904,5844,48
